시군명,사업장명,인허가일자,영업상태명,폐업일자,다중이용업소여부,총시설규모(㎡),위생업종명,위생업태명,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
수원시,세븐일레븐 영통테라타워점,20221103,영업,,,,,편의점,"경기도 수원시 영통구 신원로250번길 13, 현대 테라타워 영통 1층 128호 (원천동)",경기도 수원시 영통구 원천동 627 현대 테라타워 영통 ,16675,37.2578833846,127.0612626283
수원시,세븐일레븐 신동까페거리점,20221229,영업,,,,,편의점,"경기도 수원시 영통구 권선로882번길 31-9, 101호 (신동)",경기도 수원시 영통구 신동 923-2 1층 ,16683,37.2486748099,127.0431734050
수원시,GS25수원세지로점,20181119,영업,,,,,편의점,"경기도 수원시 팔달구 세지로234번길 4, 1층 (인계동)",경기도 수원시 팔달구 인계동 820-6 ,16474,37.2718828824,127.0241406189
수원시,씨유영통아이파크3단지점,2023-02-24,영업,,,,,편의점,"경기도 수원시 영통구 망포로84번길 10, 영통아이파크캐슬3단지 상가동 1층 105-106 일부호 (망포동, 영통아이파크캐슬3단지)",경기도 수원시 영통구 망포동 790 영통아이파크캐슬3단지 ,16684,37.2401829968,127.0406766352
수원시,지에스25 장안문점,2012-12-20,영업,,,,,편의점,"경기도 수원시 장안구 정조로921번길 5, 1층 1호 (영화동)",경기도 수원시 장안구 영화동 326-6 ,16270,37.2897482944,127.0130170679
수원시,씨유 수원킹덤점,2025-03-05,영업,,,,,편의점,"경기도 수원시 장안구 조원로58번길 22-1, 1층 (조원동)",경기도 수원시 장안구 조원동 527-10 ,16280,37.2995990565,127.0192834910
수원시,씨유 매탄중부대로점,2023-05-26,영업,,,,,편의점,"경기도 수원시 영통구 중부대로 248, 1층 (매탄동)",경기도 수원시 영통구 매탄동 153-35 ,16531,37.2747416413,127.0427790674
수원시,미니스톱 수원병무청점,20180316,영업,,,,,편의점,"경기도 수원시 팔달구 고화로 129-1, 101동 201호 (화서동)",경기도 수원시 팔달구 화서동 58-3 101동 201호,16440,37.2808691674,127.0063849492
수원시,세븐일레븐 수원우만타운점,2025-06-17,영업,,,,,편의점,"경기도 수원시 팔달구 경수대로642번길 62-1, 1층 (우만동)",경기도 수원시 팔달구 우만동 523 ,16239,37.2844897655,127.0322851291
수원시,씨유 더뉴탑동대로점,2025-07-18,영업,,,,,편의점,"경기도 수원시 권선구 금호로 199, 탑동물류창고 1층 (구운동)",경기도 수원시 권선구 구운동 139-170 탑동물류창고 ,16408,37.2749597383,126.9717387585
수원시,지에스25(GS25) 수원인정프린스점,2016-12-20,영업,,,,,편의점,"경기도 수원시 권선구 당진로15번길 53, 101호 (당수동, 인정프린스아파트상가동)",경기도 수원시 권선구 당수동 287 인정프린스아파트상가동 101호,16378,37.2919862179,126.9382923272
수원시,지에스25 영통매여울점,20181127,영업,,,,,편의점,"경기도 수원시 영통구 매여울로40번길 20-1, 1층 (매탄동)",경기도 수원시 영통구 매탄동 196-32 ,16524,37.2720423510,127.0463934536
수원시,세븐일레븐 수원권선점,2022-12-22,영업,,,,,편의점,경기도 수원시 권선구 권선로 637 (권선동),경기도 수원시 권선구 권선동 964-13 ,16569,37.2609917408,127.0213333757
수원시,세븐일레븐 수원조원벽산점,2023-03-31,영업,,,,,편의점,"경기도 수원시 장안구 조원로50번길 22, 1층 일부호 (조원동)",경기도 수원시 장안구 조원동 519-38 ,16280,37.2984220218,127.0202161978
수원시,GS25시편의점 벨섬시티,2018-06-22,영업,,,,,편의점,"경기도 수원시 권선구 호매실로218번길 22, 상가-1동 1층 101호 (호매실동, 호매실마을 14단지 벨섬시티)",경기도 수원시 권선구 호매실동 1380 호매실마을 14단지 벨섬시티 101호,16402,37.2627512934,126.9609409929
수원시,GS25 호매실상현재,20221116,영업,,,,,편의점,"경기도 수원시 권선구 호매실로90번길 11, 107호, 108호 (호매실동)",경기도 수원시 권선구 호매실동 1406-6 ,16630,37.2560017220,126.9633346581
수원시,GS25 광교포레나,2024-10-30,영업,,,,,편의점,"경기도 수원시 영통구 광교호수공원로 300, 포레나 광교 103동 1층 149호 (하동)",경기도 수원시 영통구 하동 1017-4 포레나 광교 ,16514,37.2850223958,127.0583073987
수원시,지에스25 수원장안공원점,2024-05-30,영업,,,,,편의점,"경기도 수원시 장안구 팔달로 211, 1층 (영화동)",경기도 수원시 장안구 영화동 443-13 그린의원 ,16272,37.2864952840,127.0088977824
수원시,지에스25 지동제일점,2024-09-06,영업,,,,,편의점,"경기도 수원시 팔달구 팔달문로75번길 76, 1층 (지동)",경기도 수원시 팔달구 지동 475 ,16248,37.2828203635,127.0272867878
수원시,씨유 권선구청점,2023-01-19,영업,,,,,편의점,"경기도 수원시 권선구 호매실로 21-12, 1층 일부호 (고색동)",경기도 수원시 권선구 고색동 1178-1 ,16633,37.2549733740,126.9711791979
수원시,세븐일레븐 영통엘클래스2단지점,2023-03-02,영업,,,,,편의점,"경기도 수원시 영통구 망포로48번길 7, 근린생활동 1층 8호 (망포동, 영통 롯데캐슬 엘클래스 2단지)",경기도 수원시 영통구 망포동 810 영통 롯데캐슬 엘클래스 2단지 ,16714,37.2401415109,127.0392788570
수원시,세븐일레븐 수원탑동로점,2022-12-05,영업,,,,,편의점,"경기도 수원시 권선구 탑동로36번길 15, 1층 101호 (탑동, 가림주택)",경기도 수원시 권선구 탑동 793-1 가림주택 101호,16605,37.2723979406,126.9753772858
수원시,씨유 수원에스프레소점,2023-07-25,영업,,,,,편의점,"경기도 수원시 권선구 동수원로36번길 6-1, 1층 (곡반정동)",경기도 수원시 권선구 곡반정동 603-1 ,16672,37.2346366465,127.0240027939

