시군명,사업장명,인허가일자,영업상태명,폐업일자,다중이용업소여부,총시설규모(㎡),위생업종명,위생업태명,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
용인시,씨유모현초부점,2019-05-02,영업,,,,,편의점,"경기도 용인시 처인구 모현읍 백옥대로 1996, 1층 일부",경기도 용인시 처인구 모현읍 초부리 808-16 ,17037,37.3042553736,127.2357041499
용인시,씨유용인둔전점,2019-01-23,영업,,,,,편의점,"경기도 용인시 처인구 포곡읍 포곡로117번길 11, 1층 일부",경기도 용인시 처인구 포곡읍 둔전리 367 송암빌딩 ,17027,37.2707353135,127.2174364965
용인시,세븐일레븐죽전2점,2020-03-27,영업,,,,,편의점,"경기도 용인시 수지구 대지로 43, 금강프라자 1층 105일부호 (죽전동)",경기도 용인시 수지구 죽전동 484-9 금강프라자 ,16872,37.3286110329,127.1142987721
용인시,미니스톱용인영화점,20161222,영업,,,,,편의점,"경기도 용인시 처인구 경안천로256번길 47-12 (고림동, 임원마을아파트 상가동 101,102호 일부)","경기도 용인시 처인구 고림동 996 임원마을아파트 상가동 101,102호 일부 ",,,
용인시,지에스25 기흥센트럴점,2018-08-16,영업,,,,,편의점,"경기도 용인시 기흥구 기흥역로58번길 10, 근린생활시설동 1층 1-110호 (구갈동, 기흥역센트럴푸르지오)",경기도 용인시 기흥구 구갈동 234-2 기흥역센트럴푸르지오 근린생활시설 1층 1-110호 ,17066,37.2728697370,127.1201101974
용인시,지에스25흥덕이시티점,2023-10-05,영업,,,,,편의점,"경기도 용인시 기흥구 흥덕2로87번길 18, 이씨티 A117일부호 (영덕동)",경기도 용인시 기흥구 영덕동 985-1 이씨티 A117일부호 ,16954,37.2759130636,127.0715918075
용인시,지에스25(GS25)흥덕유타워,2022-11-25,영업,,,,,편의점,"경기도 용인시 기흥구 흥덕중앙로 120, U-TOWER 103호 일부호 (영덕동)",경기도 용인시 기흥구 영덕동 1029 U-TOWER ,16950,37.2748617644,127.0800687639
용인시,이마트24R동백역점,20210824,영업,,,,,편의점,"경기도 용인시 기흥구 동백3로11번길 13, 메디팰리스 1층 104일부호 (중동)",경기도 용인시 기흥구 중동 850-5 1층 104일부호 ,17006,37.2700578490,127.1525399726
용인시,씨유용인민속촌입구점,2022-07-18,영업,,,,,편의점,"경기도 용인시 기흥구 민속촌로 43, 102호 일부호 (보라동, 현대빌딩)",경기도 용인시 기흥구 보라동 407-1 현대빌딩 102호 일부호 ,17074,37.2552951313,127.1098351571
용인시,지에스25(GS25)수지초입,20220915,영업,,,,,편의점,"경기도 용인시 수지구 문인로 56, 가동 1층 일부호 (동천동)",경기도 용인시 수지구 동천동 884-7 ,16828,37.3333474192,127.0966082492
용인시,CU 수지신봉마을점,20221025,영업,,,,,편의점,"경기도 용인시 수지구 신봉3로12번길 9, 상가동 지하1층 B01호 일부호 (신봉동, 신봉마을 동일하이빌4단지)",경기도 용인시 수지구 신봉동 976 신봉마을 동일하이빌4단지 ,16808,37.3293961948,127.0651816324
용인시,씨유용인신동백점,20150522,영업,,,,,편의점,"경기도 용인시 기흥구 언동로217번길 31, 101호 (중동)",경기도 용인시 기흥구 중동 1139 101호,16988,37.2774987679,127.1479260751
용인시,이마트24R명지대복지동점,20220906,영업,,,,,편의점,"경기도 용인시 처인구 명지로 116, 명지대자연캠퍼스 제3생활관B동 1층 일부 (남동)",경기도 용인시 처인구 남동 555 명지대자연캠퍼스 제3생활관B동 1층 일부 ,17058,37.2189187154,127.1837708068
용인시,gs25기흥예현마을점,2022-05-11,영업,,,,,편의점,"경기도 용인시 기흥구 예현로35번길 23, 예현마을현대홈타운아파트 상가동 104호 일부호 (서천동)",경기도 용인시 기흥구 서천동 705 예현마을현대홈타운아파트 상가동 ,17103,37.2421572168,127.0670362736
용인시,씨유남사한숲스퀘어점,20220413,영업,,,,,편의점,"경기도 용인시 처인구 남사읍 한숲로 45, 한숲스퀘어옐로우 131호",경기도 용인시 처인구 남사읍 아곡리 694 ,17117,37.1528263228,127.1701945982
용인시,(주)비지에프리테일 광교솔하임점,20220913,영업,,,,,편의점,"경기도 용인시 수지구 상현로 6, 1층 101호 일부호 (상현동, 광교상현 솔하임)",경기도 용인시 수지구 상현동 1219 광교상현 솔하임 ,16941,37.3025152269,127.0746681070
용인시,씨유용인양지주북점,20220920,영업,,,,,편의점,"경기도 용인시 처인구 양지면 주북로 235-9, 1층 일부",경기도 용인시 처인구 양지면 주북리 299-1 1층 일부 ,17159,37.2464674576,127.2570926619
용인시,이마트24 신봉수자인점,20171023,영업,,,,,편의점,"경기도 용인시 수지구 태봉로27번길 11-23 (신봉동, 1층 일부)",경기도 용인시 수지구 신봉동 495-5 1층 일부 ,16803,37.3348139266,127.0579934470
용인시,지에스25 기흥백현점,2018-08-20,영업,,,,,편의점,"경기도 용인시 기흥구 동백7로 84, 백현마을코아루아파트 상가동 102일부호 (동백동)",경기도 용인시 기흥구 동백동 661 백현마을코아루아파트상가동 102일부호 ,17003,37.2812478502,127.1600127028
용인시,이마트24 수지신봉점,20220728,영업,,,,,편의점,"경기도 용인시 수지구 신봉3로7번길 31, 근린생활시설 1층 116호 일부호 (신봉동, 수지스카이뷰푸르지오)",경기도 용인시 수지구 신봉동 1034 수지스카이뷰푸르지오 ,16811,37.3265377904,127.0698372020
용인시,씨유서천빌리지점,20220908,영업,,,,,편의점,"경기도 용인시 기흥구 서천동로 101, 1층 (농서동)",경기도 용인시 기흥구 농서동 433 ,17111,37.2340588609,127.0709494135
용인시,CU용인행정타운점,20221027,영업,,,,,편의점,"경기도 용인시 처인구 중부대로 1154, 인앤인프라자 103,104,113호 (삼가동)",경기도 용인시 처인구 삼가동 250-39 인앤인프라자 ,17091,37.2393342092,127.1733243999
용인시,씨유 백암터미널점,20220318,영업,,,,,편의점,"경기도 용인시 처인구 백암면 백암로 219-1, 1층 일부",경기도 용인시 처인구 백암면 백암리 374-14 ,17178,37.1656662943,127.3735226568
용인시,GS25포곡제일점,20140605,영업,,,,,편의점,경기도 용인시 처인구 포곡읍 전대로 85,경기도 용인시 처인구 포곡읍 전대리 360-5 ,17023,37.2852549739,127.2166602184
용인시,세븐일레븐 용인단국사랑점,2022-09-05,영업,,,,,편의점,"경기도 용인시 수지구 죽전로144번길 7-2, 1층 일부호 (죽전동)",경기도 용인시 수지구 죽전동 1323-1 ,16889,37.3232525291,127.1241795983
용인시,세븐일레븐용인명지로점,2019-04-09,영업,,,,,편의점,"경기도 용인시 처인구 명지로 305, 1층 일부 (남동)",경기도 용인시 처인구 남동 35-8 1층 일부 ,17060,37.2273121764,127.2089187051
용인시,이마트24 수지이현로점,2022-04-25,영업,,,,,편의점,"경기도 용인시 수지구 이현로 126, 오루체 트리플 101동 101호 일부호 (상현동)",경기도 용인시 수지구 상현동 24-3 오루체 트리플 ,16928,37.3138387307,127.0905845146
용인시,지에스(GS)25서천현대점,20151209,영업,,,,,편의점,"경기도 용인시 기흥구 서그내로16번길 11 (서천동, 1층)",경기도 용인시 기흥구 서천동 294-17 1층 ,17103,37.2451962608,127.0723633331
용인시,세븐일레븐 기흥 대명점,20220104,영업,,,,,편의점,"경기도 용인시 기흥구 덕영대로2077번길 57, 청현마을대명레이크빌아파트상가동 105호 일부호 (영덕동)",경기도 용인시 기흥구 영덕동 946 청현마을대명레이크빌아파트상가동 105호 일부호 ,17095,37.2664161162,127.0930970705
용인시,씨유 광교산힐스점,20220816,영업,,,,,편의점,"경기도 용인시 수지구 신봉2로 154, 근린생활시설 지하7층 104호 일부호 (신봉동, 힐스테이트 광교산)",경기도 용인시 수지구 신봉동 1025 힐스테이트 광교산 ,16812,37.3332934406,127.0685343881
용인시,GS25구성효성점,20170623,영업,,,,,편의점,"경기도 용인시 기흥구 구성로53번길 12 (마북동, 1층일부)",경기도 용인시 기흥구 마북동 342-3 1층일부 ,16917,37.2960666418,127.1157738049
용인시,씨유기흥흥덕마을점,20220114,영업,,,,,편의점,"경기도 용인시 기흥구 흥덕중앙로105번길 16, 흥덕마을10단지동원로얄듀크상가동 B01,B02호 (영덕동)","경기도 용인시 기흥구 영덕동 958 흥덕마을10단지동원로얄듀크상가동 B01,B02호 ",16951,37.2774278439,127.0792536286
용인시,이마트24 R공세목화점,20220520,영업,,,,,편의점,"경기도 용인시 기흥구 고매로43번길 32, 성호빌딩 1층 (공세동)",경기도 용인시 기흥구 공세동 159 성호빌딩 1층 ,17084,37.2339493525,127.1151535602
용인시,씨유 용인보라점,20220624,영업,,,,,편의점,"경기도 용인시 기흥구 한보라1로64번길 2, 보가센타프라자 103호 일부호 (보라동)",경기도 용인시 기흥구 보라동 612-4 보가센타프라자 103호 일부호 ,17080,37.2502476746,127.1072226084
용인시,세븐일레븐 용인백원로점,20211028,영업,,,,,편의점,"경기도 용인시 처인구 백암면 백원로 318, 1층 일부",경기도 용인시 처인구 백암면 근창리 606-4 ,17177,37.1568592467,127.3501571156
용인시,씨유금어승리점,2021-12-16,영업,,,,,편의점,"경기도 용인시 처인구 포곡읍 금어로 161, 나동 1층 일부",경기도 용인시 처인구 포곡읍 금어리 613-6 나동 1층 일부 ,17030,37.2682809218,127.2318260003
용인시,세븐일레븐 용인마북점,20211207,영업,,,,,편의점,"경기도 용인시 기흥구 마북로59번길 1, 1층 일부호 (마북동)",경기도 용인시 기흥구 마북동 297 1층 일부호 ,16917,37.2967577177,127.1176319699
용인시,GS25신갈캐슬점,20210914,영업,,,,,편의점,"경기도 용인시 기흥구 신갈로58번길 14, 제1종근린생활시설 1층 (신갈동)",경기도 용인시 기흥구 신갈동 61-7 ,17064,37.2721158361,127.1073007801
용인시,지에스(GS)25 수지중앙점,2022-09-30,영업,,,,,편의점,"경기도 용인시 수지구 만현로 69, 만현마을5단지아이파크아파트 상가동 1층 101호 일부호 (상현동)",경기도 용인시 수지구 상현동 858 만현마을5단지아이파크아파트 ,16930,37.3097701653,127.0870405665
용인시,씨유 수지대진점,20220304,영업,,,,,편의점,"경기도 용인시 수지구 수지로 64, 102동 1층 105호 일부호 (상현동, 대진아파트)",경기도 용인시 수지구 상현동 108-1 대진아파트 ,16859,37.3086695812,127.0765856906
용인시,GS25용인배머루점,2022-02-15,영업,,,,,편의점,"경기도 용인시 처인구 포곡읍 영문로 64, 상가동 1층 (배머루마을 인정베네치아빌리지)",경기도 용인시 처인구 포곡읍 영문리 555 배머루마을 인정베네치아빌리지 ,17040,37.2723015998,127.2091065279
용인시,지에스25용인쌍용본점,2021-03-23,영업,,,,,편의점,"경기도 용인시 기흥구 사은로126번길 8, 민속마을 쌍용아파트 주상가동 1층 103일부호 (보라동)",경기도 용인시 기흥구 보라동 553 민속마을 쌍용아파트 주상가동 103일부호,17079,37.2549162027,127.1180239704
용인시,세븐일레븐용인제일메디점,2022-07-26,영업,,,,,편의점,"경기도 용인시 처인구 포곡읍 포곡로 220, 106호",경기도 용인시 처인구 포곡읍 둔전리 340 ,17027,37.2758068190,127.2275355351
용인시,씨유 용인면허시험장점,20220613,영업,,,,,편의점,"경기도 용인시 기흥구 용구대로 2257-7, 1층 101,102호 내 일부호 (신갈동)",경기도 용인시 기흥구 신갈동 673 ,16957,37.2883338890,127.1078934099
용인시,GS25용인포곡점,2014-07-01,영업,,,,,편의점,"경기도 용인시 처인구 포곡읍 전대로78번길 8, 1층",경기도 용인시 처인구 포곡읍 전대리 191-12 1층 ,17023,37.2856263231,127.2174033905
용인시,세븐일레븐 신봉자이점,2021-10-08,영업,,,,,편의점,"경기도 용인시 수지구 신봉2로14번길 2, 백산상가 1층 102호 일부호 (신봉동)",경기도 용인시 수지구 신봉동 43-3 백산상가 ,16816,37.3240163030,127.0780120533
용인시,세븐일레븐명지대명진당점,20220223,영업,,,,,편의점,"경기도 용인시 처인구 명지로 116, 명지대학교 명진당 지하1층 일부 (남동)",경기도 용인시 처인구 남동 555 명지대학교 명진당 지하1층 일부 ,17058,37.2189187154,127.1837708068
용인시,지에스25 신봉자이,20220218,영업,,,,,편의점,"경기도 용인시 수지구 신봉2로 6, 신원빌딩 2층 일부호 (신봉동)",경기도 용인시 수지구 신봉동 39-2 신원빌딩 ,16815,37.3235470678,127.0778679475
용인시,씨유수지진산마을점,20220822,영업,,,,,편의점,"경기도 용인시 수지구 진산로66번길 10, 상가2동 1층 104호 일부호 (풍덕천동, 진산마을삼성래미안5차아파트)",경기도 용인시 수지구 풍덕천동 1167 진산마을삼성래미안5차아파트 상가2동 ,16925,37.3161319512,127.0942738183
용인시,씨유 용인삼거마을점,20220516,영업,,,,,편의점,"경기도 용인시 기흥구 용구대로 2364-5, 나동 1층 일부호 (마북동)",경기도 용인시 기흥구 마북동 517 나동 1층 일부호 ,16921,37.2980280969,127.1091744987
용인시,지에스(GS)25 기흥프라자점,20220928,영업,,,,,편의점,"경기도 용인시 기흥구 마북로 132, 중앙프라자 1층 일부호 (마북동)",경기도 용인시 기흥구 마북동 170-2 중앙프라자 ,16910,37.3022169292,127.1222419443
용인시,세븐일레븐용인위브점,20220314,영업,,,,,편의점,"경기도 용인시 처인구 지삼로590번길 29, 근린생활시설동 근린생활시설-5호 (삼가동, 용인 행정타운 두산위브 3단지)",경기도 용인시 처인구 삼가동 564 용인 행정타운 두산위브 3단지 근린생활시설동 린생활시설호,17091,37.2401164511,127.1693636819
용인시,세븐일레븐 용인상현심곡점,20211213,영업,,,,,편의점,"경기도 용인시 수지구 수지로 75, 상가동 1층 103호 일부호 (상현동, 심곡마을 광교 힐스테이트)",경기도 용인시 수지구 상현동 1099 심곡마을 광교 힐스테이트 ,16857,37.3093494869,127.0751487113
용인시,지에스25용인흥덕로,2019-05-20,영업,,,,,편의점,"경기도 용인시 기흥구 흥덕4로30번길 4-20, 104일부호 (영덕동)",경기도 용인시 기흥구 영덕동 1120-4 104일부호 ,16948,37.2731605659,127.0910643249
용인시,GS25서천에이스점,2024-08-20,영업,,,,,편의점,"경기도 용인시 기흥구 서천서로12번길 6, 102호 (서천동)",경기도 용인시 기흥구 서천동 729-11 102일부호,17105,37.2408476318,127.0737859469
용인시,세븐일레븐용인우남점,2018-03-05,영업,,,,,편의점,"경기도 용인시 처인구 낙은로 59, 1층 101호 (역북동, 역북2단지 우남퍼스트빌)",경기도 용인시 처인구 역북동 787 역북2단지 우남퍼스트빌 101호 (101~103호 내) ,17045,37.2426098901,127.1949467080
용인시,씨유 삼성디스플레이점,2024-09-24,영업,,,,,편의점,"경기도 용인시 기흥구 삼성로 1, 4층 일부호 (농서동)",경기도 용인시 기흥구 농서동 산 24 일부호,17113,37.2303018745,127.0815447612
용인시,세븐일레븐 수지휴먼시아점,2024-10-04,영업,,,,,편의점,"경기도 용인시 수지구 광교마을로 90, 상가동 101호 (상현동, 휴먼시아아파트)",경기도 용인시 수지구 상현동 1135 휴먼시아아파트 ,16943,37.2971223825,127.0739650825
용인시,만나(Manna),2024-07-02,영업,,,,,편의점,"경기도 용인시 처인구 백암면 죽양대로904번길 24, 1층 일부",경기도 용인시 처인구 백암면 백봉리 757-2 ,17180,37.1478330911,127.3883378018
용인시,지에스25 기흥상하점,2018-07-17,영업,,,,,편의점,"경기도 용인시 기흥구 중부대로788번길 22, 수원동마을쌍용아파트 주상가동 1층 103일부호 (상하동)",경기도 용인시 기흥구 상하동 621 수원동마을쌍용아파트 103호일부 주상가동 ,17077,37.2575283785,127.1404521303
용인시,한국민속촌 이마트24 2호점,2019-09-16,영업,,,,,편의점,"경기도 용인시 기흥구 민속촌로 90, 한국민속촌 1층 일부호 (보라동)",경기도 용인시 기흥구 보라동 35 한국민속촌 일부호,17075,37.2565731109,127.1175081433
용인시,세븐일레븐 용인백자로점,2024-11-08,영업,,,,,편의점,"경기도 용인시 처인구 이동읍 백자로 445, 1층 일부",경기도 용인시 처인구 이동읍 천리 1020-6 ,17128,37.1940098506,127.1929226248
